x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,Target
30,20,69,8.80000019073486,3.25999999046326,11.1000003814697,85.4000015258789,2934,5.80000019073486,44.0,9.39999961853027,33,23,125,64,929.150024414063
31,27,74,7.19999980926514,3.44000005722046,10.8000001907349,87.0,4834,15.8000001907349,43.5,13.6000003814697,52,35,124,59,959.221008300781
43,27,72,9.0,3.25,11.5,87.0999984741211,2909,7.19999980926514,51.5999984741211,9.5,7,3,10,56,887.466003417969
45,33,76,7.69999980926514,3.39000010490418,11.3000001907349,82.1999969482422,3152,12.1000003814697,47.2999992370606,10.8999996185303,14,11,42,56,1003.50201416016
45,30,73,9.30000019073486,3.28999996185303,10.6000003814697,86.0,2140,5.30000019073486,40.4000015258789,10.5,6,4,4,56,899.528991699219
54,54,81,7.40000009536743,3.35999989509583,9.69999980926514,72.8000030517578,3172,31.3999996185303,45.5,24.2000007629395,20,17,1,62,1113.15600585938
40,23,71,11.3000001907349,3.27999997138977,10.3000001907349,73.8000030517578,1671,2.5,47.4000015258789,13.5,5,2,11,60,912.202026367188
11,53,68,9.19999980926514,2.99000000953674,12.1000003814697,90.5999984741211,4700,7.80000019073486,48.9000015258789,12.3000001907349,648,319,130,47,861.8330078125
40,34,77,9.19999980926514,3.21000003814697,10.1999998092651,77.0,4101,13.0,45.7000007629395,15.1000003814697,26,26,146,57,970.466979980469
33,26,76,8.60000038146973,3.20000004768372,10.8999996185303,83.4000015258789,6122,16.2999992370605,44.9000015258789,10.6999998092651,88,63,278,58,1024.88500976563
38,24,72,9.80000019073486,3.33999991416931,11.3999996185303,78.0,4923,3.79999995231628,50.5,11.1000003814697,8,5,25,61,950.671997070313
