x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,Target
45,24,70,11.8000001907349,3.25,11.1000003814697,79.8000030517578,3678,1.0,44.7999992370606,14.0,7,3,8,56,895.695983886719
18,48,63,9.19999980926514,2.92000007629395,12.1999998092651,87.6999969482422,4253,13.6999998092651,51.2000007629395,12.0,311,171,86,71,911.700988769531
45,28,74,10.6000003814697,3.21000003814697,11.1000003814697,82.5999984741211,1883,3.40000009536743,41.9000015258789,12.3000001907349,5,4,20,56,904.155029296875
38,28,72,8.89999961853027,3.48000001907349,10.6999998092651,79.8000030517578,3451,11.6999998092651,37.5,13.0,14,13,39,58,954.442016601563
31,27,74,7.19999980926514,3.44000005722046,10.8000001907349,87.0,4834,15.8000001907349,43.5,13.6000003814697,52,35,124,59,959.221008300781
44,29,74,10.3999996185303,3.21000003814697,9.80000019073486,81.5999984741211,4260,0.800000011920929,39.4000015258789,12.3999996185303,6,6,33,54,962.35400390625
46,30,72,10.1999998092651,3.16000008583069,11.3000001907349,83.1999969482422,3327,8.80000019073486,45.2999992370606,12.1999998092651,4,3,8,58,923.234008789063
50,42,82,7.30000019073486,3.49000000953674,10.3999996185303,72.5,3497,36.7000007629395,43.2999992370606,26.3999996185303,15,18,34,59,1006.48999023438
36,30,75,7.5,3.34999990463257,11.3999996185303,81.9000015258789,4029,12.3999996185303,44.0,12.0,6,4,16,58,936.234008789063
31,26,73,9.30000019073486,3.22000002861023,10.6999998092651,81.3000030517578,3249,9.5,43.9000015258789,13.6000003814697,11,7,25,59,972.463989257813
25,12,73,9.19999980926514,3.27999997138977,12.1000003814697,83.0999984741211,2095,2.0,51.9000015258789,9.80000019073486,20,11,26,58,857.622009277344
53,45,80,7.69999980926514,3.45000004768372,10.1999998092651,66.8000030517578,3325,38.5,43.0999984741211,25.5,30,32,72,54,1030.38000488281
40,23,71,11.3000001907349,3.27999997138977,10.3000001907349,73.8000030517578,1671,2.5,47.4000015258789,13.5,5,2,11,60,912.202026367188
35,28,71,8.80000019073486,3.28999996185303,11.1000003814697,86.3000030517578,3042,14.6999998092651,44.5999984741211,11.3999996185303,31,21,64,60,985.950012207031
37,38,67,11.3000001907349,2.99000000953674,12.0,81.5,3387,3.59999990463257,50.2999992370606,13.5,56,21,44,73,893.991027832031
10,55,70,7.30000019073486,3.10999989509583,12.1000003814697,88.9000015258789,3033,5.90000009536743,51.0,14.0,144,66,20,61,839.708984375
35,46,85,7.09999990463257,3.22000002861023,11.8000001907349,79.9000015258789,1441,14.8000001907349,51.2000007629395,16.1000003814697,1,1,1,54,860.101013183594
34,32,79,9.30000019073486,3.23000001907349,9.69999980926514,76.8000030517578,5160,17.2000007629395,45.0999984741211,15.3000001907349,31,15,68,57,953.559997558594
31,24,72,9.0,3.36999988555908,10.8999996185303,82.8000030517578,3226,5.09999990463257,45.2000007629395,12.3000001907349,5,3,10,61,871.338012695313
38,24,72,9.80000019073486,3.33999991416931,11.3999996185303,78.0,4923,3.79999995231628,50.5,11.1000003814697,8,5,25,61,950.671997070313
11,53,68,9.19999980926514,2.99000000953674,12.1000003814697,90.5999984741211,4700,7.80000019073486,48.9000015258789,12.3000001907349,648,319,130,47,861.8330078125
40,34,77,9.19999980926514,3.21000003814697,10.1999998092651,77.0,4101,13.0,45.7000007629395,15.1000003814697,26,26,146,57,970.466979980469
35,40,64,9.60000038146973,3.01999998092651,12.1999998092651,82.5,3626,5.69999980926514,54.2999992370606,10.1000003814697,20,7,20,72,899.263977050781
36,29,72,9.5,3.3199999332428,10.6000003814697,77.5999984741211,3437,8.10000038146973,45.5,13.8000001907349,45,59,263,56,991.289978027344
42,29,72,10.6999998092651,3.19000005722046,10.1000003814697,79.5,3508,2.20000004768372,38.7999992370606,15.6999998092651,6,4,18,56,938.5
37,31,75,8.0,3.25999999046326,11.8999996185303,78.4000015258789,4259,13.1000003814697,49.5999984741211,13.8999996185303,23,9,15,58,958.838989257813
