x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,Target
45,24,70,11.8000001907349,3.25,11.1000003814697,79.8000030517578,3678,1.0,44.7999992370606,14.0,7,3,8,56,895.695983886719
30,35,71,8.30000019073486,3.36999988555908,9.89999961853027,77.4000015258789,4474,13.1000003814697,42.5999984741211,17.7000007629395,38,37,193,57,989.265014648438
15,30,73,8.19999980926514,3.15000009536743,12.1999998092651,84.1999969482422,4824,4.69999980926514,53.0999984741211,12.6999998092651,17,8,28,38,871.765991210938
13,49,68,7.0,3.35999989509583,12.1999998092651,90.6999969482422,2702,3.0,51.9000015258789,9.69999980926514,105,32,3,71,790.732971191406
43,30,74,10.8999996185303,3.23000001907349,12.1000003814697,83.9000015258789,4679,3.5,49.2000007629395,11.3000001907349,21,32,62,56,934.700012207031
18,48,63,9.19999980926514,2.92000007629395,12.1999998092651,87.6999969482422,4253,13.6999998092651,51.2000007629395,12.0,311,171,86,71,911.700988769531
44,29,74,10.3999996185303,3.21000003814697,9.80000019073486,81.5999984741211,4260,0.800000011920929,39.4000015258789,12.3999996185303,6,6,33,54,962.35400390625
36,29,72,9.5,3.3199999332428,10.6000003814697,77.5999984741211,3437,8.10000038146973,45.5,13.8000001907349,45,59,263,56,991.289978027344
60,67,82,10.0,2.98000001907349,11.5,88.5999984741211,4657,13.5,47.2999992370606,22.3999996185303,3,1,1,60,861.439025878906
25,12,73,9.19999980926514,3.27999997138977,12.1000003814697,83.0999984741211,2095,2.0,51.9000015258789,9.80000019073486,20,11,26,58,857.622009277344
45,30,73,9.30000019073486,3.28999996185303,10.6000003814697,86.0,2140,5.30000019073486,40.4000015258789,10.5,6,4,4,56,899.528991699219
37,31,75,8.0,3.25999999046326,11.8999996185303,78.4000015258789,4259,13.1000003814697,49.5999984741211,13.8999996185303,23,9,15,58,958.838989257813
46,30,72,10.1999998092651,3.16000008583069,11.3000001907349,83.1999969482422,3327,8.80000019073486,45.2999992370606,12.1999998092651,4,3,8,58,923.234008789063
28,32,81,7.0,3.26999998092651,12.1000003814697,81.0,3665,7.5,51.5999984741211,13.1999998092651,4,2,1,54,823.763977050781
42,32,76,9.10000038146973,3.3199999332428,10.5,87.5,6092,17.5,45.2999992370606,13.1999998092651,29,32,161,54,1015.02301025391
