,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,5,5,5,4,5
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,4,5,4,7,5,5,5
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,3,4,5,8,6,4
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,5,5,5,5,7,5
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,3,4,5,5,6,6,5
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,5,5,5,5,4
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,3,5,5,5,7,5
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,6,3,4,5,6,7,6
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,5,4,5,4,5,5,5
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,5,5,5,5,5,5,5
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,5,5,5,5,5,6,5
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,6,5,6,6,7,6,3
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,5,4,5,5,5
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,5,4,6,5,5,5,5
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,5,5,4,7
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,5,5,6,5,5,5,6
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,5,5,5,5,8,5,6
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,5,5,6,5,7,5,6
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,5,5,7,5,5
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,5,5,5,5,8,5,5
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,4,5,5,6,6,6
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,5,7,6,6,6,5
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,5,5,5,5,5,6,5
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,7,6,6,6,7,6
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,5,5,5,5,5,6,5
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,5,5,5,5,6,6,5
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,5,5,5,5,7,6,5
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,5,5,5,10,5,5
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,6,6,7,5,6
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,5,4,6,7,5,5
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,6,6,5,5,5
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,5,6,6,6,5,5
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,5,6,7,6,6,4
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,5,5,5,6,5,5,5
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,6,6,6,8,5,5,5
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,5,5,6,5,5,5
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,5,5,5,5,5,5,5
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,5,5,5,5,5,5,5
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,5,5,5,5,5,5,5
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,5,5,5,5,5,5,5
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,4,5,5,5,5,5,5
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,6,6,6,6,5,4,5
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,5,5,5,5,5,5,5
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,5,4,5,5,5
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,5,5,4,5,5,7
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,4,5,5,5,5,5
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,5,5,5,5,5,5,5
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,5,5,5,6,6,5
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,5,5,4,5,5,5,5
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,5,5,5,5,5,5,6
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,5,5,6,5,6,7,8
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,6,6,5,6,8,6
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,5,5,6,5
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,5,5,5,5,5,8,6
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,5,5,5,6,8,8
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,4,5,5,5,6
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,5,5,5,5,7
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,5,5,5,5,5,7
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,5,5,5,5,5,8
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,2,5,5,5,5,5,8
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,4,5,5,5,5,8
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,4,5,5,5,5,7
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,5,5,6,5,5,7
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,5,5,4,7
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,5,5,5,5,5,5,7
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,5,5,5,5,5,5,7
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,5,5,5,5,5,7
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,6,4,6,6,8
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,5,5,5,5,5,5,7
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,6,5,5,4,6,6,8
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,5,4,5,5,5,5,7
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,5,5,5,5,5,5,7
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,5,5,5,5,5,10
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,5,5,4,5,5,10
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,5,5,5,5,5,7
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,5,5,5,5,5,6
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,5,5,5,5,5,5,9
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,6,5,5,4,6,8
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,5,5,5,5,5,7
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,5,6,5,6,5,7
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,5,5,5,5,6,7
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,5,5,5,5,5,9
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,5,5,4,5,6,6,8
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,5,4,6,5,6,7,7
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,4,5,5,7,7
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,5,5,4,5,6,6
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,5,5,5,5,5,7
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,5,5,5,5,5,7
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,5,5,5,4,5,6,6
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,5,5,5,5,6,5
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,5,4,5,6,5,7,7
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,5,4,5,5,5,5,9
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,5,5,5,5,5,8
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,5,5,5,5,5,8
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,5,5,5,5,5,5,7
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,5,5,5,5,5,6,6
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,5,5,5,5,5,5,5
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,5,5,5,5,5,5,6
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,5,4,4,5,5,5,10
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,5,6,5,6,6,9
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,5,5,5,5,7,5,5
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,5,5,5,8,6,5
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,5,4,5,5,7,5,6
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,5,5,5,5,6,5,5
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,5,5,5,7,5,5
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,5,5,8,5,5
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,5,5,5,5,9,5,5
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,4,5,5,7,5
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,4,5,6,5,6
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,5,5,5,5,6,7
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,5,5,5,5,6,5
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,5,5,5,5,8,5
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,5,5,5,5,5,6,5
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,5,5,5,5,5,7,5
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,5,5,5,5,5,6,6
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,4,5,5,5,5,5,5
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,5,5,5,5,5,5,5
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,4,5,5,5,5,5,5
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,3,4,4,5,6,7,6
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,5,5,5,5,5,5
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,5,5,5,5,8,5
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,5,5,5,5,5,5
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,5,5,5,5,5,5,5
