,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28
28,0,0,0,0,0,0,5,8,8,8,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,8,8,7,7,7,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,7,7,8,6,7,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,7,8,7,6,8,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,8,8,9,3,8,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,7,6,9,7,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,6,8,8,8,7,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,7,7,8,7,8,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,7,7,7,7,8,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,7,9,7,7,6,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,7,8,7,7,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,8,8,7,7,7,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,8,8,8,6,6,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,8,7,8,8,8,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,6,7,8,11,5,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,6,7,7,9,6,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,7,6,8,8,8,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,5,7,8,7,8,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,5,7,7,6,7,5,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,2,7,7,6,7,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,3,5,5,5,5,5,0,0,5,0,5,5,0,7,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,1,4,5,5,5,5,0,0,5,0,5,5,5,5,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,4,2,4,5,5,5,0,0,5,0,5,5,5,5,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,2,2,2,5,5,5,0,0,5,0,6,6,6,6,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,2,2,5,7,5,4,0,0,5,0,5,5,5,5,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,2,4,5,4,5,5,0,0,5,0,5,5,5,5,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,1,3,6,5,5,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,4,4,4,4,4,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,3,3,5,5,5,0,0,5,5,5,4,5,5,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,3,4,7,4,4,0,0,4,4,4,4,4,4,0,0,4,0,0,0,0,0
58,0,0,0,0,0,0,0,2,4,8,4,4,0,0,4,4,4,4,4,4,0,0,4,0,0,0,0,0
59,0,0,0,0,0,0,0,2,0,4,6,3,0,0,5,5,5,5,5,5,0,0,5,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4,4,5,5,5,5,0,0,5,0,0,0,5,0
61,0,0,0,0,0,0,0,0,0,3,7,4,0,0,4,4,4,4,4,4,0,0,4,4,0,0,4,0
62,0,0,0,0,0,0,0,0,0,3,4,4,0,0,4,3,4,4,4,4,0,0,4,4,0,4,4,0
63,0,0,0,0,0,0,0,0,0,2,3,3,0,0,4,3,4,3,4,4,0,0,4,4,4,4,4,0
64,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,4,4,3,4,4,0,0,4,4,4,4,4,0
65,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,4,4,4,4,4,0,0,4,4,4,4,4,0
66,0,0,0,0,0,0,0,0,0,0,2,5,0,0,4,4,4,4,4,3,0,0,4,4,4,4,4,0
67,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,4,4,4,4,4,0,0,4,4,4,4,4,0
68,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,4,4,4,4,5,0,0,4,4,5,4,5,0
69,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,4,4,4,6,5,0,0,4,4,4,4,4,0
70,0,0,0,0,0,0,0,0,0,0,2,2,0,0,6,4,4,4,4,4,0,0,4,4,4,4,4,0
71,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,4,4,6,5,0,0,5,4,4,4,4,0
72,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,4,4,4,4,4,0,0,4,4,4,4,4,0
73,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,4,4,4,4,4,0,0,4,4,4,4,4,0
74,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,4,4,4,4,0,0,4,4,4,4,4,0
75,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,4,3,4,4,4,0,0,4,4,4,4,4,0
76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,4,8,4,4,0,0,4,4,4,4,4,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,5,5,0,0,5,5,4,5,5,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,5,5,5,0,0,5,4,5,5,5,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,5,5,0,0,5,5,3,5,5,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,0,0,6,6,0,6,6,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,5,0,0,5,6,0,5,6,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,6,6,0,0,5,6,0,6,6,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,4,0,0,4,5,0,5,5,8
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,0,0,4,5,0,5,5,5
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,5,5,0,0,5,5,0,5,5,5
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,5,4,0,0,5,5,0,5,5,5
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,5,5,0,0,5,5,0,5,5,5
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,0,0,5,6,0,5,6,7
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,5,0,0,5,6,0,6,6,6
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,5,5,0,0,5,5,0,5,5,5
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,4,0,0,5,5,0,6,6,6
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,4,0,0,5,5,0,5,5,7
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,0,0,4,5,0,5,5,5
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,5,5,0,0,5,5,0,5,5,5
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,5,5,0,0,5,5,0,5,5,5
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,5,5,0,0,5,3,0,5,5,5
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,5,5,0,0,5,3,0,5,5,5
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,4,0,0,5,5,0,5,5,5
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,5,0,0,4,5,0,6,6,5
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,5,0,0,5,6,0,6,5,5
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,2,5,0,0,5,6,0,6,6,6
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,2,5,0,0,5,6,0,6,6,6
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,0,0,5,5,6,6,6,6
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,0,0,6,6,7,7,6,6
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,4,0,0,6,6,6,6,6,5
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,5,0,0,5,5,7,5,5,5
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,4,0,0,4,6,6,5,6,5
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,5,5,5,5,4,5,5
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,0,5,5,4,5,5,3,4
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,0,5,5,5,5,5,5,3
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,5,5,5,5,5,5,4
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,5,5,5,5,5,5
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,5,5,5,5,5,5,5
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5,0,5,5,5,5,5,5,5
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,4,0,5,5,5,5,5,5,5
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,5,0,5,5,5,5,5,5,5
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,0,5,5,5,4,5,5,5
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,0,4,5,5,5,5,5,4
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,0,3,5,5,5,5,4,4
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,5,5,5,5,5,5,4
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,0,5,5,5,5,5,5,3
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,5,4,4,5,5,5,4
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,0,5,5,4,5,5,5,5
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,5,5,5,5,5,5,5
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,3,4,5,6,5,6,6
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,3,5,6,5,5,6,6
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,0,5,5,5,5,5,5,5
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,0,5,4,5,5,5,7,5
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,0,5,5,5,5,5,5,5
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,5,3,5,8,6,6,6
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,5,5,5,6,6,5,5
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,5,5,5,5,9,5,5
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,5,4,5,6,8,7,5
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,4,0,5,4,6,5,6,7,5
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,0,5,5,5,5,5,5,5
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,3,5,5,8,6,6,3
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,0,5,5,5,5,5,5,5
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,4,5,5,5,5,5,5
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,5,5,5,5,5,5,4
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,0,5,5,5,5,5,5,5
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,5,5,5,5,5,5,4
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,0,5,5,5,5,5,5,5
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,5,5,5,5,5,4,5
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,4,6,6,6,5,5,4
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,5,5,7,5,5,5,5
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,5,5,5,4,5,5,5
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,0,5,5,6,5,4,5,3
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,5,0,5,6,6,5,2,5,5
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,5,5,5,4,5,5,5
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,6,0,5,5,6,5,4,5,3
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,0,5,5,5,5,5,5,5
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,5,5,4,5,5,5,5
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,5,0,5,3,5,5,5,5,5
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,0,4,3,5,5,5,6,6
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,0,4,5,4,4,4,5,5
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,0,5,5,5,3,4,5,4
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,5,5,4,5,5,5,5
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,5,5,5,5,4,5,5
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,0,5,5,4,5,5,5,4
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,0,5,4,5,5,4,5,3
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,0,5,3,5,5,5,5,5
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,0,5,4,3,5,5,5,5
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,0,5,5,3,4,5,5,5
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,0,5,4,5,3,5,4,5
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,4,4,4,4,3,4,4
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,5,4,5,5,5,5,3
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,5,5,3,5,5,5
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,5,5,4,5,5,3
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,6,6,4,5,4,4,2,2
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,5,5,5,5,3,5,5,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,5,5,5,5,5,5,5,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,5,5,5,5,4,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,4,5,5,5,5,5,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,4,5,5,5,5,5,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,4,4,5,3,5,5,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,5,5,5,5,5,5,5,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,5,5,5,3,5,5,5,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,5,5,3,4,4,6,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,4,5,5,5,5,5,5,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,7,5,5,3,5,5,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,8,8,5,3,3,4,5,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,6,6,5,5,3,5,5,0
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,6,5,4,5,5,5,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,5,5,5,4,5,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,5,4,5,5,5,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,6,5,6,5,3,2,5,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,5,5,5,5,4,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,5,5,5,4,5,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,4,5,4,5,8,4,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,3,6,6,5,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,2,7,6,5,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,5,5,6,5,0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,5,5,5,5,5,5,5,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,5,5,5,5,5,5,5,0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,5,5,5,5,5,5,5,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,4,5,5,5,5,5,5,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,5,5,5,5,5,5,5,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,4,6,5,5,6,6,5,0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,5,5,5,5,5,5,5,0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,5,5,5,5,7,4,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,4,5,6,6,7,4,0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,5,5,5,5,5,5,5
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,4,4,5,5,5,5,4
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,4,3,5,5,5,5,6
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,5,5,5,5,5,5
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,5,3,5,5,5,5,6
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,5,5,5,5,5,5
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,4,5,5,5,5
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,5,4,5,4,5,5,6,5
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,5,5,5,5,5,5,5,5
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,5,4,5,5,5
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,4,4,5,5,5,5,5
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,4,5,5,5,5,5
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,5,5,5,5,5,5,5
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,5,5,5,5,5,5,5
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,5,5,5,5,5,6,5
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,4,6,5,6,6,6,6
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,3,5,5,7,5,6,5
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,5,5,5,5,6,6,5
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,5,5,5,5,5,5,5
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,5,5,5,5,5,5,5
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,5,5,5,5,5,5,5,5
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,5,5,5,5,5,5,5,5
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,4,5,5,5,5,5,5
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,5,5,5,5,5,7
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,5,5,5,5,5,5,7
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,5,5,5,6,5,6,6
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,5,5,4,5,5,6,6
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,5,5,5,5,5,5,5
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,5,5,5,5,7,6,6
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,5,5,5,5,5,5,5
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,4,4,5,5,5,6,6
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,5,4,3,5,6,5,6
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,5,5,5,5,5,4,5
