,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28
22,0,0,0,0,0,2,3,2,0,2,3,3,3,3,3,3,3,3,0,0,3,0,0,3,3,3,3,2
23,0,0,0,0,0,1,3,2,0,2,3,3,3,3,3,3,3,3,0,0,3,0,0,3,3,3,3,3
24,0,0,0,0,0,3,3,3,0,3,3,3,3,3,2,3,2,3,0,0,3,0,0,2,3,3,2,3
25,0,0,0,0,0,0,2,2,0,3,3,3,3,2,3,2,3,3,0,3,3,0,0,3,3,3,3,3
26,0,0,0,0,0,0,3,3,0,6,1,2,3,3,3,3,3,3,0,2,3,0,0,2,3,3,3,1
27,0,0,0,0,0,0,2,2,0,3,3,2,2,2,3,2,3,3,0,2,3,0,0,3,3,5,3,4
28,0,0,0,0,0,0,3,3,0,5,1,1,3,3,3,2,3,3,0,3,3,0,0,3,3,3,2,3
29,0,0,0,0,0,0,2,3,0,3,3,3,3,3,2,2,3,3,0,3,3,0,0,2,3,3,3,3
30,0,0,0,0,0,0,3,3,0,4,2,2,3,3,3,2,3,3,0,3,3,0,0,2,3,3,3,2
31,0,0,0,0,0,0,3,2,0,2,3,3,3,3,3,3,3,3,0,3,3,0,0,3,3,3,3,1
32,0,0,0,0,0,0,3,3,0,2,1,3,3,3,3,3,3,3,0,3,3,0,0,3,2,3,3,3
33,0,0,0,0,0,0,3,2,0,2,3,3,2,3,3,3,3,3,0,3,3,0,0,3,3,3,2,3
34,0,0,0,0,0,0,3,3,0,2,2,3,2,3,3,3,3,3,0,3,3,0,0,3,3,3,3,2
35,0,0,0,0,0,0,2,2,0,2,2,5,3,3,3,3,3,3,0,3,3,0,0,3,3,3,3,1
36,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,3,3,0,3,3,0,0,3,3,3,3,2
37,0,0,0,0,0,0,0,2,0,5,3,3,2,3,3,3,2,3,0,3,3,0,0,3,3,3,3,3
38,0,0,0,0,0,0,0,3,0,4,3,3,3,3,3,3,1,3,0,3,3,0,0,3,3,3,3,3
39,0,0,0,0,0,0,0,2,0,5,3,3,3,3,2,3,3,3,0,3,3,0,0,3,3,3,3,2
40,0,0,0,0,0,0,0,2,0,4,3,3,3,3,3,3,3,3,0,3,3,0,0,3,3,3,3,2
41,0,0,0,0,0,0,0,3,0,2,2,3,3,3,2,3,3,3,0,3,3,0,3,3,2,3,3,3
42,0,0,0,0,0,0,0,2,0,2,2,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,2
43,0,0,0,0,0,0,0,2,0,2,0,2,3,3,3,3,3,3,3,3,3,0,3,3,3,3,2,3
44,0,0,0,0,0,0,0,2,0,2,0,2,2,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3
45,0,0,0,0,0,0,0,2,0,2,0,2,3,3,2,3,3,3,3,3,3,0,3,3,3,3,3,3
46,0,0,0,0,0,0,0,2,0,2,0,3,3,3,3,3,2,3,3,3,3,0,3,3,3,2,3,3
47,0,0,0,0,0,0,0,2,0,2,0,2,3,3,3,3,3,2,3,3,3,0,3,3,3,3,3,3
48,0,0,0,0,0,0,0,2,0,2,0,2,3,3,3,3,3,3,3,3,3,0,3,3,2,3,3,3
49,0,0,0,0,0,0,0,3,0,2,0,3,2,2,3,3,3,3,3,3,2,0,3,3,3,3,3,3
50,0,0,0,0,0,0,0,2,0,1,0,2,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3
51,0,0,0,0,0,0,0,2,0,0,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3
52,0,0,0,0,0,0,0,2,0,0,0,2,2,6,3,3,3,3,3,3,2,0,3,3,3,3,3,3
53,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,3,3,3,0,2,3,3,3,3,3
54,0,0,0,0,0,0,0,2,0,0,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
55,0,0,0,0,0,0,0,2,0,0,0,0,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
56,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
57,0,0,0,0,0,0,0,1,0,0,0,0,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
58,0,0,0,0,0,0,0,2,0,0,0,0,1,2,3,3,3,2,3,2,4,3,4,4,4,3,3,4
59,0,0,0,0,0,0,0,2,0,0,0,0,5,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3
60,0,0,0,0,0,0,0,1,0,0,0,0,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
61,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
62,0,0,0,0,0,0,0,2,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
63,0,0,0,0,0,0,0,2,0,0,0,0,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
64,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
65,0,0,0,0,0,0,0,4,0,0,0,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3
66,0,0,0,0,0,0,0,2,0,0,0,0,7,3,3,3,3,3,3,3,2,0,3,3,3,3,3,3
67,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,2,3,3,3,4,4,0,4,4,4,4,4,1
68,0,0,0,0,0,0,0,1,0,0,0,0,8,3,3,3,3,3,3,3,3,0,3,2,3,3,3,3
69,0,0,0,0,0,0,0,6,0,0,0,0,3,3,3,3,3,3,2,3,3,0,3,3,3,3,3,3
70,0,0,0,0,0,0,0,2,0,0,0,0,7,3,3,3,3,3,3,3,2,0,3,3,3,3,3,3
71,0,0,0,0,0,0,0,1,0,0,0,0,8,3,3,3,2,3,3,3,3,0,3,3,3,3,3,3
72,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,4,0,4,4,4,3,3,3
73,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,3,3,3,3,3,0,3,3,3,3,2,3
74,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,3,3,3,3,3,0,3,3,3,3,3,2
75,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,3,4,4,4,4,0,4,4,4,2,4,3
76,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
77,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,5,4,2,4,3,3
78,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
79,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3
80,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3
81,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
82,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
83,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3,3,3,3,5,4,4,2,3
84,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3
85,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,2,3,3,4,4,4,4,3
86,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3
87,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,3,4,3,3,3,4,3,3,4,4,3
88,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,5,4,3,3,3,3,2,3,4,3,4
89,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
90,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
91,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,5,4,4,3,3,3,3,3,3,2,3,3
92,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
93,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
94,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,8,3,3,3,3,3,3,3,3,0
95,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,4,3,4,3,4,4,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,4,4,4,4,4,4,4,0,0
97,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,4,4,4,3,4,4,4,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,4,6,4,3,4,2,4,5,4,4,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,4,4,4,3,4,4,4,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,4,4,4,4,4,4,4,4,4,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,3,3,4,4,3,4,4,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,4,2,4,4,4,4,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,4,4,4,3,4,4,4,3,4,4,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
105,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
106,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,3,2,4,4,3,4,4,4,0
107,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,0
108,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,3,3,4,4,4,3,4,4,4,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,4,3,4,4,3,4,7,4,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,2,4,4,4,4,4,4,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,4,4,4,4,4,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,4,4,4,4,4,4,4,4,4,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,4,4,4,4,4,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,4,4,3,3,4,4,4,4,4,4,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,4,4,4,4,4,4,4,3,4,4,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,4,4,4,4,4,2,4,4,4,4,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,4,3,4,4,4,4,4,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,4,4,4,4,4,4,4,4,4,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,4,4,4,4,4,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,4,4,3,4,4,4,4,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,4,4,4,4,4,4,3,0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,4,4,3,4,4,4,4,4,4,4,0
123,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,4,4,4,4,4,4,3,4,4,3,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,5,4,4,4,3,4,4,4,4,3,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,3,3,4,4,4,2,4,4,4,4,4,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,4,4,4,4,4,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,4,4,4,4,4,4,4,4,4,4,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,3,4,4,3,4,4,0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,4,4,3,4,4,4,5,5,4,4,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,4,4,4,4,4,3,4,4,3,4,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,3,4,4,4,3,4,3,4,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,4,4,4,4,4,4,3,3,4,0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,4,4,4,4,4,4,4,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,4,4,3,4,4,4,4,4,4,0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,0
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,3,4,4,4,6,4,4,4,4,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,4,4,4,4,4,4,4,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,4,4,4,3,4,4,4,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,2,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,4,4,5,5,5,4,4,4,4,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,8,4,4,4,3,3,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,4,4,4,4,4,4,4,4,4,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,4,4,4,4,4,4,4,4,4,3,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,5,4,5,5,4,3,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,3,5,4,5,4,5,4,4,4,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,4,4,4,4,4,4,4,4,4
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,4,3,4,4,4,4,4,4,4,4
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,4,4,4,3,4,4,4,4,4,4
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,4,4,4,4,4,4,4,4,4,4
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,2,4,4,4,4,3,4,3,9
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,4,4,4,4,4,4,4,4,4
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,4,5,5,5,5,5,4,5
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,4,5,5,5,5,5
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,3,4,4
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,4,4,4,6,5,5,5
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,3,5,5,5,5,4,5
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,4,4,4,4,6,5,5
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,4,4,4,6,5,5,4
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,3,4,4,4,4
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,3,4,4
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,3,4,4
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,4,4,4,5,4,3,4
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,4,3
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,3,4,4,4,4,4
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,4,4
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,4,4
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,2,4,4
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,4,4
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,3
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,4,4,4,4,4,4,3
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,4,4,4,4,4,4,4,4,4
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,4,4,4,4,4,4,4,4,4
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,3,4,4,4,4,4,4
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,3,4,4,4,4,4,4
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,3,4,4,4
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,4,4,4,4,4
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,3,4,4,4,4
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,4,3,4,2,4,4,4
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,3,4,3
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,3,3
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,4,4,4,4,4,4,3
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,3,4
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,4,4,4,3,4,4,4,4,3
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,3
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,4,4,4,4,4,4,3
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,3,4,4,4,4,4,4
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,3,4,4,4,4
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,4,3,4,4,4,4,4,4,4,4
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,3,4
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,4,4,4,4,4,4,4,4,3
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,4,4,4,4,3
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,4,4,3,3,4,4,4,4,4
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,3,4,4,4,4,4
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,3,4,4
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,3,4,3,3,4,4,7,4
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,3,4,4,4,3
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,4,4,4,4,4,4,4,4
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,4,4,4,4,4,4,4,4
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,4,4,4,4,3,4,5,5,5
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,4,4,3,4,4,4,4,4,4,4
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,4,4,4,4,4
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,3,4,4
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,3,4,4,4,4,4,4,4
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,4,4,4,4,4,4,4,4
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,4,4,4,3,4,4,4,4,4
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,4,3,4,5,4,4,4,5,5
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,4,4,4,4,4,4,4,4,4
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,4,4,4,4,3,4
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,4,4,4,4,4,4,4,4,4
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,2,4,4,3,6,5,4,4
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,4,3,4,4,4,4,4
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,3,4,4,4,4,4
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,4,4
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,4,4,6,4,5,4,4,4
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,3,4,4,4,4,4,4,4
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,5,4,4,5,5,4
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,4,4,3,4,4,4,4,4,4
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,4,3
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,6,3,5,5,5,5,3
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,4,4,4,4,4,4,4,4
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,4,4,4,4,4,4,4,4
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,7,4,4
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,4,4,4,4,4,4,4,4,4
