,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
16,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,3,4,4,4,4,0,4,4,0,0,4
17,0,0,0,0,0,0,0,0,0,3,3,2,3,3,4,4,4,4,4,4,0,4,4,0,0,4
18,0,0,0,0,0,0,0,0,0,1,10,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3
19,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,4,4,4,4,4,0,0,4
20,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,4,4,4,4,4,4,0,0,4
21,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,3,3,3,4,4,4,4,4,0,0,4
22,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,4,4,4,4,4,4,0,0,4
23,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,2,3,4,4,4,4,4,4,0,0,4
24,0,0,0,0,0,0,0,0,0,3,2,3,3,2,3,4,4,4,4,3,4,4,4,0,0,3
25,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,4,4,4,4,0,0,4
26,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3,3,4,4,4,4,4,0,0,4
27,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,4,4,4,3,4,4,0,0,4
28,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3,4,4,4,4,4,4,0,0,3
29,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,3,4,4,4,4,4,0,0,4
30,0,0,0,0,0,0,0,0,0,2,3,3,2,3,3,3,3,4,4,4,4,4,4,0,0,4
31,0,0,0,0,0,0,0,0,0,9,3,3,2,3,3,3,3,3,3,3,3,3,3,0,0,3
32,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,7,4,3,3,0,0,3
33,0,0,0,0,0,0,0,0,0,1,0,2,3,5,4,3,4,4,4,4,4,4,4,0,0,4
34,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,4,4,4,4,4,4,0,4
35,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,4,4,4,4,0,4
36,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,4,4,4,4,0,4
37,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,4,4,4,4,0,4
38,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,4,4,4,4,4,4,4,4,0,4
39,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,4,4,4,3,4,4,0,4
40,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,4,4,4,4,0,4
41,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,2,4,4,4,4,4,4,4,0,4
42,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,3,3,4,4,4,4,4,4,4,4,4
43,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,4,4,4,4,4,4,4,4
44,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,4,4,4,4,4,4,4,4,4,4
45,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,4,4,4,3,4,4,4,4,4
46,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,3,3,4,4,4,4,4,4,4,4,4
47,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,4,4,4,3,4,4,4,4,4,3
48,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,3,4,4,4,4,4,4,4,4,4,4
49,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,4,4,4,4,4,4,4,4,4,4
50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,3,4,4,4,4,4,4,4
51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,4,4,4,4,3,4,4,4,3
52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,2,5,5,5,4,3,2,4
53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4
54,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,4,4,4,4,3,2,4
55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,4,4
56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,3,4,4,4,4,4
57,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,3,4,4,4,4,4
58,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4
59,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,4,4,4,4,4,4,4,3,4
60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,4,4,4,4,4,4,3,4,4
61,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,3,4,4,4,4,4,4,4,4
62,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,4,4,4,4,4
63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,3,4,4
64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4
65,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,3,4,3,4,4
66,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4
67,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,3,4,4,4,4,4,4,4,4,4
68,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4
69,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4
70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4
71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,4,4,4,4,4,4,4,4
72,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,7,2,4,4,4,4,4,4
73,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,4,4
74,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,5,4,3,4,3,5,4,5
75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,3
76,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,2,4,4,4,4,4,4,4,4
77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,5,5,4,4,5,4,4,4
78,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,4,4,4,4,4,4,4,4
79,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,4,5,3,4,5,4,5,5,4
80,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,4,4,5,3,4,4,4,5,4
81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,3,4,4,4,4,5,4,5,5
82,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4
83,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,5,4,3,4,4,5,5,5
84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,3
85,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,4,3,4,4,4,4,4,4,4,4
86,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,3,4,4,4,4,4,4,4,4,4
87,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,4,4,3,4,4,4,4,4,4
88,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4
89,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,4,4,4,4,4,4,4,4
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,5,3,5,4,4,5,5,5,5
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,4,4,4,4,4,4,4,3,4
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,5,4,3,4,5,5,5,5
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,4,5,5,4,5,5,5,5
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,3,4,4,4,4,4,4
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,3,3,3,7,5,5,5,5,5
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,4,4,5,5,5,4
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,7,4
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,4,5,4,4,5,5,3
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,3,5,3,4,5,4,5,5
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,5,5,5,4,5,5,5,5
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,5,4,3,4,5,5,5,5
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,3,4,4,4,4,4,4,4
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,3,4,5,5,5,5
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,5,4,4,4,4,5,5,5,5
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,4,4,4,5,5,5
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,3,4,5,4,5,5,5,5
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,4,4,4,4,4,4,4,4,4
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3,4,4,5,4,5,5,5,5
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,5,5,4,5,5,5,5
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,3,4,5,4,5,5,5,4
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,4,4,4,4,5,5,5,5
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,6,5,4,3,5,5,5,4
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,3,4,4,4,4,4
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,4,4,4,4,4,4,4,4
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,5,4,4,5,5,5,5,4
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,4,3
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,3,4,4,4,4,4,4
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,4,4,5,5,5,4,5,5
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,7,4,5,4,4,4,4
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,4,3,4,4,4,4,4,4,4
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,5,5,4,5,4,5,5
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,4,4,5,5,4,5,5
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,4,3
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,4,4,6,4,5,5,4
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,5,5,5,4,5,5
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,4,3,4,4,5,5,5,5,5
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,3,7,4,4,5,5,4
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,3,4,4,4,4,4,4,4
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,4,4,4,5,5,5
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,5,4,5,4,4,5
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,3,4,4
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,4,4,5,5,5,5,5
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,6,3,5,4,3,5,5,5
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,2,4,5,5,5,5,5
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,4,4,5,5,5,5,5,5
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,5,4,5,5,4
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,5,5,5,5,4
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,4,4,4,5,5,5
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,5,5,5,5,5,4
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,2,5,4,4,4,5,5,5,5
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,7,3,4,3,5,5,5,5,5
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,4,7,5,4
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,5,3,5,5,5,5
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,5,4,5,5,5
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,4,5,4,5,5,4,5,5
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,5,5,5,5,5,4
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,5,5,5
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,5,5,5,5
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,4,4,4,5,3,4,5,5
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,5,5
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,4,4,4,5,5,5
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,4,5,3,4,5,5,5,5
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,3,4,4,4,4,4
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,4,3,3,5,5,5,5,5
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,5,4,5,5
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,4,3,3,4,4,5,4,5
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,5,5,5,5
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,4,3,4,3,4,5,5,5
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,4,4,4,4,3,4,3,4
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,4,4,2,5,5,5,5
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,3,4,4,4,4,4,4
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,4,5,4,4,4,5,4,5
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,5,5,5,5
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,4,3,4,4,5,3,5,5
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5,4,4,4,4,5,4,5,5
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,5,4,5,2,5,4,5,5
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,6,5,4,4,3,5,5,4,5
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,3,4,4,4,4,4,5
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,5,3,3,4,5,5,5,5
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,4,4,4,5,4,5,5,5
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,4,4,5,4,5,5
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,5,3,4,5,5,5,5,5
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,3,4,5,5,5,5,5
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,3,3,4,5,5,5,5
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,5,5,5,5,5,5
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,3,4,4,4,4
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,4,4,4,4,4,4,4,4
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,5,5,5
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,3,4,4,4,4,4,4
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,4,4,4,4,4,4,4,4,4
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,4,4,4,4,4,4,4,4
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,5,4,5,5,5,5
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,4,3,5,5,5,5,5,5
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,4,4,4,4,4,4,4,4,4
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,4,4,4,4,4,4,4,4
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,4,4,4,5,5,5
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,4,4,4,5,5,5,5
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,4,4,4,4,4,4,4,4
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,4,4,4,4,4,4,4,4
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,3,4,4,4,4,4,4,4
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,4,4,4,4,4,4,4,4
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,4,5,5,5,5,4,5,5
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,4,4,5,4,5,4,5
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,5,4,5,5,5
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,5,4,5,5,5
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,4
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,4,4,4,4,4,4,4,4
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,4,4,4,4,4,4,4,4
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,3,4,4,4,4
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,4,4,4,4,4,4,4,4
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,4,4,4,4,4,4,4,4
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,4,5,5,5,5,5
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,6,3,3,4,5,5,5,5
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,4,5,4,5,5,5,5,5
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,4,4,3,4,4,5,5,5
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,5,3,4,4,5,5,5,5
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,5,5,5,5,5,5
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,4,3,5,4,5,7,5
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,3,5,5,5,5,5
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,5,5,5,4,5
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,5,5,5,5,5,5,5
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,4,5,5,5,5,4,5
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,5,5,5,5,5,5
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,2,5,5,5,5,5,5,5
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,5,5,5,5,4
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,7,5,5,5,5,5
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,5,5,5,5,5,5
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,5,5,5,4,5
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,5,5,5,6,6,6
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,5,5,5,5,5,5,5
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,5,4,5,5,5,5,5,5
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2,7,5,5,5,5,5,5
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,4,5,5,5,5,5,5
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,5,5,5,5,5,5,5,4
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,5,5,5,5,5,5
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,6,4,5,5,5,5,5
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,5,5,5,4,5
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,4,5,5,5,5,5,5,5
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,5,5,5,5,5,5
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,5,5,5,5,5,5
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,5,5,4,5,5,5,5
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,7,5,5,5,5,5
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,5,5,5,5,5,5
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,3,2,5,4,5,5,5,5
