,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50
39,4,4,4,5,5,5,5,5,0,0,0,5,0,0,5,5,5,5,5,5,0,0,4,5,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
40,4,4,4,4,5,5,5,5,0,0,0,5,0,0,5,5,5,5,5,5,0,0,5,5,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
41,4,4,4,5,5,5,5,5,0,0,0,5,0,0,5,5,5,5,5,4,0,0,4,5,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
42,4,4,4,5,5,5,4,5,0,0,0,5,0,0,5,5,5,5,5,5,0,0,5,5,0,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
43,4,4,4,4,5,5,5,4,0,0,0,5,0,0,5,5,5,5,5,5,0,0,4,6,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
44,4,4,4,5,5,5,3,5,0,0,0,5,0,0,5,5,4,5,5,5,0,0,6,5,0,4,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
45,4,4,6,4,4,4,4,4,0,0,0,5,0,0,4,5,5,5,5,4,0,0,4,5,0,4,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
46,4,4,4,4,4,4,4,4,0,0,0,5,0,0,5,4,5,5,5,5,0,0,5,5,0,4,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
47,4,4,4,4,4,4,4,4,0,0,0,4,0,0,5,5,5,5,5,4,0,0,5,5,0,5,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
48,4,4,4,4,4,4,4,4,0,0,0,5,0,0,5,5,5,5,5,5,0,0,5,4,0,5,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
49,4,4,4,4,4,4,4,4,0,0,0,5,0,0,5,5,5,5,5,5,0,0,5,4,0,5,4,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
50,4,4,4,4,5,5,5,4,0,0,0,5,0,0,5,5,5,3,5,4,0,0,4,5,0,4,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
